"日期","成交股數","成交金額","開盤價","最高價","最低價","收盤價","漲跌價差","成交筆數"
"2018/03/01","25,112,347","1,077,469,835","42.80","43.55","42.40","42.70","+0.70","9,360",
"2018/03/02","11,889,369","510,459,664","42.00","43.30","42.00","43.00","+0.30","6,121",
"2018/03/05","7,332,573","317,257,639","43.30","43.80","42.90","43.00"," 0.00","4,132",
"2018/03/06","3,859,480","167,568,872","43.60","43.75","43.15","43.30","+0.30","2,009",
"2018/03/07","6,834,010","293,351,465","42.95","43.40","42.60","42.60","-0.70","3,099",
"2018/03/08","5,943,195","253,712,153","42.65","43.10","42.45","42.70","+0.10","3,416",
"2018/03/09","5,131,345","218,937,777","42.50","42.90","42.45","42.60","-0.10","2,550",
"2018/03/12","8,284,881","348,558,769","42.50","42.80","41.75","42.00","-0.60","3,585",
"2018/03/13","9,223,436","384,280,579","41.50","42.15","41.35","41.75","-0.25","3,506",
"2018/03/14","17,056,446","700,254,262","41.70","41.70","40.75","40.75","-1.00","5,721",
"2018/03/15","10,131,705","424,172,743","40.95","42.65","40.90","42.35","+1.60","4,183",
"2018/03/16","13,258,364","554,008,948","42.00","42.20","41.40","41.75","-0.60","3,322",
"2018/03/19","4,078,423","171,254,004","41.75","42.25","41.60","41.95","+0.20","2,589",
"2018/03/20","4,673,146","194,538,978","41.70","41.80","41.40","41.75","-0.20","3,122",
"2018/03/21","8,850,736","364,984,301","41.80","41.90","41.00","41.10","-0.65","4,378",
"2018/03/22","5,116,027","211,469,898","41.20","41.45","41.15","41.40","+0.30","3,719",
"2018/03/23","8,784,974","354,196,784","40.60","40.60","40.00","40.50","-0.90","4,456",
"2018/03/26","3,253,942","130,972,184","40.30","40.40","40.10","40.25","-0.25","2,077",
"2018/03/27","2,848,945","116,029,884","40.55","40.80","40.55","40.80","+0.55","1,686",
"2018/03/28","2,966,062","120,705,796","40.80","40.80","40.50","40.60","-0.20","1,690",
"2018/03/29","4,792,323","194,330,230","40.60","40.90","40.20","40.70","+0.10","2,565",
"2018/03/30","4,228,330","172,594,143","40.95","41.20","40.65","40.65","-0.05","1,646",
"2018/03/31","2,394,570","98,883,991","41.00","41.60","40.75","41.40","+0.75","1,227",
